x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
6.175E+00,1.8E+01,2.9761261E+04,2.306778E+03,8.800452E+03,2.45927E+02,2.45927E+02,7.80534E+02,2.88E+02,6.68361E+02,2.51E+00,9.98E-01,1.3351E+01,1.03E+00,3.4699E+01,6.87E-01,9.79E-01,9.79E-01
7.148E+00,2.1E+01,3.8999418E+04,2.678047E+03,9.120224E+03,3.32317E+02,3.32317E+02,8.30971E+02,2.88E+02,6.90189E+02,2.981E+00,9.98E-01,1.5706E+01,1.035E+00,4.4518E+01,8.81E-01,9.79E-01,9.79E-01
8.206E+00,2.4E+01,5.0992346E+04,3.087407E+03,9.30279E+03,4.37953E+02,4.37953E+02,9.28475E+02,2.88E+02,7.31886E+02,3.594E+00,9.98E-01,1.8646E+01,1.041E+00,6.0914E+01,1.206E+00,9.79E-01,9.79E-01
9.3E+00,2.7E+01,7.2762991E+04,3.560377E+03,9.747756E+03,6.44766E+02,6.44766E+02,1.079032E+03,2.88E+02,7.78044E+02,4.529E+00,9.98E-01,2.289E+01,1.05E+00,8.9859E+01,1.779E+00,9.79E-01,9.79E-01
1.138E+00,3E+00,3.958895E+03,1.332619E+03,6.621745E+03,6.575E+00,6.575E+00,5.78583E+02,2.88E+02,5.62527E+02,1.227E+00,9.98E-01,6.685E+00,1.019E+00,2.5616E+01,2.33E-01,9.79E-01,9.8E-01
2.088E+00,6E+00,3.196514E+03,1.378515E+03,6.778055E+03,2.8488E+01,2.8488E+01,5.07997E+02,2.88E+02,5.59871E+02,1.215E+00,9.98E-01,6.575E+00,1.02E+00,2.552E+00,1.34E-01,9.79E-01,9.8E-01
3.144E+00,9E+00,8.376188E+03,1.386741E+03,7.058898E+03,6.0318E+01,6.0318E+01,5.88597E+02,2.88E+02,5.80508E+02,1.392E+00,9.98E-01,7.551E+00,1.02E+00,1.2426E+01,2.46E-01,9.79E-01,9.8E-01
4.161E+00,1.2E+01,1.4719998E+04,1.547452E+03,7.736591E+03,1.13753E+02,1.13753E+02,6.43573E+02,2.88E+02,6.06687E+02,1.662E+00,9.98E-01,8.989E+00,1.022E+00,1.7363E+01,3.44E-01,9.79E-01,9.8E-01
5.14E+00,1.5E+01,2.1627902E+04,1.924314E+03,8.471541E+03,1.75253E+02,1.75253E+02,7.11114E+02,2.88E+02,6.37504E+02,2.086E+00,9.98E-01,1.1183E+01,1.026E+00,2.5395E+01,5.03E-01,9.79E-01,9.8E-01
6.175E+00,1.8E+01,2.976129E+04,2.306773E+03,8.801467E+03,2.45959E+02,2.45959E+02,7.7942E+02,2.88E+02,6.68135E+02,2.51E+00,9.98E-01,1.3337E+01,1.03E+00,3.4626E+01,6.86E-01,9.79E-01,9.8E-01
7.148E+00,2.1E+01,3.8998912E+04,2.678048E+03,9.12073E+03,3.32354E+02,3.32354E+02,8.29937E+02,2.88E+02,6.90017E+02,2.98E+00,9.98E-01,1.5689E+01,1.036E+00,4.4436E+01,8.8E-01,9.79E-01,9.8E-01
8.206E+00,2.4E+01,5.0992863E+04,3.087431E+03,9.303225E+03,4.37938E+02,4.37938E+02,9.27406E+02,2.88E+02,7.31717E+02,3.593E+00,9.98E-01,1.8625E+01,1.041E+00,6.0816E+01,1.204E+00,9.79E-01,9.8E-01
9.3E+00,2.7E+01,7.2762833E+04,3.560389E+03,9.748637E+03,6.44768E+02,6.44768E+02,1.078139E+03,2.88E+02,7.77887E+02,4.528E+00,9.98E-01,2.2863E+01,1.05E+00,8.9751E+01,1.777E+00,9.79E-01,9.8E-01
1.138E+00,3E+00,2.622488E+03,1.329815E+03,6.620601E+03,6.409E+00,6.409E+00,5.38976E+02,2.88E+02,5.56528E+02,1.182E+00,9.98E-01,6.423E+00,1.019E+00,2.4791E+01,1.87E-01,9.79E-01,9.81E-01
2.088E+00,6E+00,3.418698E+03,1.382428E+03,6.783125E+03,2.9224E+01,2.9224E+01,5.13214E+02,2.88E+02,5.60789E+02,1.223E+00,9.98E-01,6.615E+00,1.02E+00,5.33E-01,1.39E-01,9.79E-01,9.81E-01
3.144E+00,9E+00,8.376267E+03,1.386742E+03,7.061429E+03,6.0317E+01,6.0317E+01,5.87792E+02,2.88E+02,5.80363E+02,1.391E+00,9.98E-01,7.543E+00,1.02E+00,1.2392E+01,2.45E-01,9.79E-01,9.81E-01
4.161E+00,1.2E+01,1.47202E+04,1.547452E+03,7.738561E+03,1.13743E+02,1.13743E+02,6.42694E+02,2.88E+02,6.06526E+02,1.662E+00,9.98E-01,8.98E+00,1.022E+00,1.732E+01,3.43E-01,9.79E-01,9.81E-01
5.14E+00,1.5E+01,2.1628258E+04,1.924315E+03,8.472443E+03,1.7525E+02,1.7525E+02,7.10144E+02,2.88E+02,6.37323E+02,2.086E+00,9.98E-01,1.1172E+01,1.026E+00,2.5339E+01,5.02E-01,9.79E-01,9.81E-01
6.175E+00,1.8E+01,2.976136E+04,2.306771E+03,8.802485E+03,2.45923E+02,2.45923E+02,7.78309E+02,2.88E+02,6.6791E+02,2.51E+00,9.98E-01,1.3323E+01,1.03E+00,3.4552E+01,6.84E-01,9.79E-01,9.81E-01
7.148E+00,2.1E+01,3.8998335E+04,2.678051E+03,9.121236E+03,3.32329E+02,3.32329E+02,8.28905E+02,2.88E+02,6.89844E+02,2.979E+00,9.98E-01,1.5671E+01,1.036E+00,4.4354E+01,8.78E-01,9.79E-01,9.81E-01
8.206E+00,2.4E+01,5.0993267E+04,3.08745E+03,9.303658E+03,4.38038E+02,4.38038E+02,9.2634E+02,2.88E+02,7.3155E+02,3.592E+00,9.98E-01,1.8604E+01,1.042E+00,6.0717E+01,1.202E+00,9.79E-01,9.81E-01
9.3E+00,2.7E+01,7.2763709E+04,3.560396E+03,9.749528E+03,6.44896E+02,6.44896E+02,1.077255E+03,2.88E+02,7.77732E+02,4.526E+00,9.98E-01,2.2836E+01,1.05E+00,8.9644E+01,1.775E+00,9.79E-01,9.81E-01
1.138E+00,3E+00,1.473303E+03,1.336174E+03,6.625491E+03,6.742E+00,6.742E+00,4.98325E+02,2.88E+02,5.50634E+02,1.142E+00,9.98E-01,6.178E+00,1.019E+00,1.9393E+01,1.37E-01,9.79E-01,9.82E-01
2.088E+00,6E+00,3.538629E+03,1.384092E+03,6.78672E+03,2.9533E+01,2.9533E+01,5.15888E+02,2.88E+02,5.61137E+02,1.228E+00,9.98E-01,6.63E+00,1.02E+00,0E+00,1.42E-01,9.79E-01,9.82E-01
3.144E+00,9E+00,8.37636E+03,1.386742E+03,7.063962E+03,6.0321E+01,6.0321E+01,5.86989E+02,2.88E+02,5.80217E+02,1.391E+00,9.98E-01,7.536E+00,1.02E+00,1.2359E+01,2.45E-01,9.79E-01,9.82E-01
4.161E+00,1.2E+01,1.4720216E+04,1.547453E+03,7.740516E+03,1.13759E+02,1.13759E+02,6.41816E+02,2.88E+02,6.06365E+02,1.662E+00,9.98E-01,8.971E+00,1.023E+00,1.7278E+01,3.42E-01,9.79E-01,9.82E-01
5.14E+00,1.5E+01,2.1628367E+04,1.924317E+03,8.473338E+03,1.75267E+02,1.75267E+02,7.09174E+02,2.88E+02,6.37142E+02,2.086E+00,9.98E-01,1.116E+01,1.026E+00,2.5283E+01,5E-01,9.79E-01,9.82E-01
6.175E+00,1.8E+01,2.976149E+04,2.306769E+03,8.803504E+03,2.4596E+02,2.4596E+02,7.77201E+02,2.88E+02,6.67686E+02,2.509E+00,9.98E-01,1.3309E+01,1.03E+00,3.448E+01,6.83E-01,9.79E-01,9.82E-01
7.148E+00,2.1E+01,3.8997864E+04,2.678053E+03,9.121742E+03,3.32329E+02,3.32329E+02,8.27877E+02,2.88E+02,6.89672E+02,2.979E+00,9.98E-01,1.5654E+01,1.036E+00,4.4273E+01,8.77E-01,9.79E-01,9.82E-01
8.206E+00,2.4E+01,5.0993548E+04,3.087469E+03,9.304088E+03,4.37968E+02,4.37968E+02,9.25277E+02,2.88E+02,7.31383E+02,3.592E+00,9.98E-01,1.8583E+01,1.042E+00,6.0619E+01,1.2E+00,9.79E-01,9.82E-01
9.3E+00,2.7E+01,7.2764138E+04,3.560399E+03,9.750405E+03,6.45056E+02,6.45056E+02,1.07637E+03,2.88E+02,7.77577E+02,4.525E+00,9.98E-01,2.2808E+01,1.051E+00,8.9537E+01,1.772E+00,9.79E-01,9.82E-01
1.138E+00,3E+00,9.57204E+02,1.347357E+03,6.634385E+03,7.351E+00,7.351E+00,4.74162E+02,2.88E+02,5.47718E+02,1.123E+00,9.98E-01,6.061E+00,1.019E+00,1.1646E+01,1.04E-01,9.79E-01,9.83E-01
2.088E+00,6E+00,3.735671E+03,1.386737E+03,6.790892E+03,3.0036E+01,3.0036E+01,5.20733E+02,2.88E+02,5.61885E+02,1.235E+00,9.98E-01,6.664E+00,1.02E+00,0E+00,1.49E-01,9.79E-01,9.83E-01
3.144E+00,9E+00,8.376469E+03,1.386743E+03,7.066496E+03,6.0327E+01,6.0327E+01,5.86187E+02,2.88E+02,5.80071E+02,1.391E+00,9.98E-01,7.529E+00,1.02E+00,1.2325E+01,2.44E-01,9.79E-01,9.83E-01
4.161E+00,1.2E+01,1.4720256E+04,1.547454E+03,7.742476E+03,1.13758E+02,1.13758E+02,6.40941E+02,2.88E+02,6.06204E+02,1.662E+00,9.98E-01,8.962E+00,1.023E+00,1.7235E+01,3.41E-01,9.79E-01,9.83E-01
5.14E+00,1.5E+01,2.162859E+04,1.924318E+03,8.474237E+03,1.75247E+02,1.75247E+02,7.08207E+02,2.88E+02,6.36962E+02,2.085E+00,9.98E-01,1.1149E+01,1.026E+00,2.5227E+01,4.99E-01,9.79E-01,9.83E-01
6.175E+00,1.8E+01,2.9761666E+04,2.306779E+03,8.804529E+03,2.4592E+02,2.4592E+02,7.76097E+02,2.88E+02,6.67463E+02,2.509E+00,9.98E-01,1.3296E+01,1.03E+00,3.4407E+01,6.81E-01,9.79E-01,9.83E-01
7.148E+00,2.1E+01,3.8997259E+04,2.678058E+03,9.122246E+03,3.32258E+02,3.32258E+02,8.26851E+02,2.88E+02,6.89501E+02,2.978E+00,9.98E-01,1.5637E+01,1.036E+00,4.4191E+01,8.75E-01,9.79E-01,9.83E-01
8.206E+00,2.4E+01,5.099383E+04,3.08748E+03,9.304515E+03,4.38085E+02,4.38085E+02,9.24217E+02,2.88E+02,7.31216E+02,3.591E+00,9.98E-01,1.8563E+01,1.042E+00,6.052E+01,1.198E+00,9.79E-01,9.83E-01
9.3E+00,2.7E+01,7.2765553E+04,3.560398E+03,9.751292E+03,6.44742E+02,6.44742E+02,1.075493E+03,2.88E+02,7.77424E+02,4.524E+00,9.98E-01,2.2781E+01,1.051E+00,8.9432E+01,1.77E+00,9.79E-01,9.83E-01
1.138E+00,3E+00,9.75598E+02,1.363307E+03,6.647112E+03,8.246E+00,8.246E+00,4.67688E+02,2.88E+02,5.47692E+02,1.125E+00,9.98E-01,6.061E+00,1.019E+00,2.467E+00,9E-02,9.79E-01,9.84E-01
2.088E+00,6E+00,3.738986E+03,1.386634E+03,6.793297E+03,3.0019E+01,3.0019E+01,5.20069E+02,2.88E+02,5.61733E+02,1.235E+00,9.98E-01,6.657E+00,1.02E+00,0E+00,1.48E-01,9.79E-01,9.84E-01
3.144E+00,9E+00,8.376556E+03,1.386743E+03,7.06903E+03,6.0327E+01,6.0327E+01,5.85387E+02,2.88E+02,5.79926E+02,1.391E+00,9.98E-01,7.521E+00,1.02E+00,1.2291E+01,2.43E-01,9.79E-01,9.84E-01
4.161E+00,1.2E+01,1.4720308E+04,1.547454E+03,7.744438E+03,1.13761E+02,1.13761E+02,6.40067E+02,2.88E+02,6.06044E+02,1.662E+00,9.98E-01,8.953E+00,1.023E+00,1.7193E+01,3.4E-01,9.79E-01,9.84E-01
5.14E+00,1.5E+01,2.1628685E+04,1.92432E+03,8.475133E+03,1.7525E+02,1.7525E+02,7.07242E+02,2.88E+02,6.36781E+02,2.085E+00,9.98E-01,1.1138E+01,1.026E+00,2.5171E+01,4.98E-01,9.79E-01,9.84E-01
6.175E+00,1.8E+01,2.9761947E+04,2.306791E+03,8.805557E+03,2.45926E+02,2.45926E+02,7.74996E+02,2.88E+02,6.67241E+02,2.509E+00,9.98E-01,1.3282E+01,1.03E+00,3.4334E+01,6.8E-01,9.79E-01,9.84E-01
7.148E+00,2.1E+01,3.8996779E+04,2.67806E+03,9.122752E+03,3.32244E+02,3.32244E+02,8.25828E+02,2.88E+02,6.8933E+02,2.978E+00,9.98E-01,1.562E+01,1.036E+00,4.411E+01,8.73E-01,9.79E-01,9.84E-01
8.206E+00,2.4E+01,5.0993981E+04,3.087492E+03,9.304941E+03,4.38076E+02,4.38076E+02,9.23161E+02,2.88E+02,7.3105E+02,3.59E+00,9.98E-01,1.8542E+01,1.042E+00,6.0422E+01,1.196E+00,9.79E-01,9.84E-01
9.3E+00,2.7E+01,7.2766503E+04,3.560396E+03,9.752167E+03,6.45068E+02,6.45068E+02,1.074616E+03,2.88E+02,7.77271E+02,4.523E+00,9.98E-01,2.2754E+01,1.051E+00,8.9326E+01,1.768E+00,9.79E-01,9.84E-01
1.138E+00,3E+00,1.362164E+03,1.383039E+03,6.662967E+03,9.382E+00,9.382E+00,4.76582E+02,2.88E+02,5.49859E+02,1.143E+00,9.98E-01,6.149E+00,1.019E+00,1.063E+00,9.9E-02,9.79E-01,9.85E-01
2.088E+00,6E+00,3.945648E+03,1.388962E+03,6.79726E+03,3.0466E+01,3.0466E+01,5.25195E+02,2.88E+02,5.62531E+02,1.243E+00,9.98E-01,6.692E+00,1.02E+00,0E+00,1.55E-01,9.79E-01,9.85E-01
3.144E+00,9E+00,8.37667E+03,1.386744E+03,7.071566E+03,6.0328E+01,6.0328E+01,5.84589E+02,2.88E+02,5.7978E+02,1.391E+00,9.98E-01,7.514E+00,1.02E+00,1.2258E+01,2.43E-01,9.79E-01,9.85E-01
4.161E+00,1.2E+01,1.4720522E+04,1.547455E+03,7.746415E+03,1.13761E+02,1.13761E+02,6.39197E+02,2.88E+02,6.05884E+02,1.661E+00,9.98E-01,8.944E+00,1.023E+00,1.7151E+01,3.4E-01,9.79E-01,9.85E-01
5.14E+00,1.5E+01,2.1628965E+04,1.924321E+03,8.476034E+03,1.75248E+02,1.75248E+02,7.06281E+02,2.88E+02,6.36602E+02,2.085E+00,9.98E-01,1.1126E+01,1.026E+00,2.5115E+01,4.97E-01,9.79E-01,9.85E-01
6.175E+00,1.8E+01,2.9762386E+04,2.306807E+03,8.806592E+03,2.45973E+02,2.45973E+02,7.73899E+02,2.88E+02,6.6702E+02,2.508E+00,9.98E-01,1.3268E+01,1.03E+00,3.4262E+01,6.78E-01,9.79E-01,9.85E-01
7.148E+00,2.1E+01,3.8996272E+04,2.678061E+03,9.123256E+03,3.32261E+02,3.32261E+02,8.24807E+02,2.88E+02,6.8916E+02,2.977E+00,9.98E-01,1.5603E+01,1.036E+00,4.4029E+01,8.72E-01,9.79E-01,9.85E-01
8.206E+00,2.4E+01,5.0994111E+04,3.087497E+03,9.305365E+03,4.3806E+02,4.3806E+02,9.22107E+02,2.88E+02,7.30885E+02,3.589E+00,9.98E-01,1.8521E+01,1.042E+00,6.0324E+01,1.194E+00,9.79E-01,9.85E-01
9.3E+00,2.7E+01,7.2767336E+04,3.560396E+03,9.753035E+03,6.44863E+02,6.44863E+02,1.073741E+03,2.88E+02,7.7712E+02,4.522E+00,9.98E-01,2.2727E+01,1.051E+00,8.922E+01,1.766E+00,9.79E-01,9.85E-01
1.138E+00,3E+00,2.065651E+03,1.401116E+03,6.678139E+03,1.0457E+01,1.0457E+01,4.96166E+02,2.88E+02,5.53649E+02,1.172E+00,9.98E-01,6.305E+00,1.019E+00,0E+00,1.21E-01,9.79E-01,9.86E-01
2.088E+00,6E+00,4.303684E+03,1.391949E+03,6.801677E+03,3.1046E+01,3.1046E+01,5.34262E+02,2.88E+02,5.63931E+02,1.255E+00,9.98E-01,6.755E+00,1.02E+00,0E+00,1.66E-01,9.79E-01,9.86E-01
3.144E+00,9E+00,8.376738E+03,1.386744E+03,7.0741E+03,6.033E+01,6.033E+01,5.83792E+02,2.88E+02,5.79635E+02,1.391E+00,9.98E-01,7.507E+00,1.02E+00,1.2224E+01,2.42E-01,9.79E-01,9.86E-01
4.161E+00,1.2E+01,1.4720456E+04,1.547456E+03,7.748372E+03,1.1374E+02,1.1374E+02,6.38327E+02,2.88E+02,6.05724E+02,1.661E+00,9.98E-01,8.935E+00,1.023E+00,1.7108E+01,3.39E-01,9.79E-01,9.86E-01
5.14E+00,1.5E+01,2.1629245E+04,1.924322E+03,8.476935E+03,1.75283E+02,1.75283E+02,7.05322E+02,2.88E+02,6.36422E+02,2.085E+00,9.98E-01,1.1115E+01,1.026E+00,2.506E+01,4.96E-01,9.79E-01,9.86E-01
6.175E+00,1.8E+01,2.9763018E+04,2.306833E+03,8.807636E+03,2.45928E+02,2.45928E+02,7.72806E+02,2.88E+02,6.668E+02,2.508E+00,9.98E-01,1.3255E+01,1.03E+00,3.419E+01,6.77E-01,9.79E-01,9.86E-01
7.148E+00,2.1E+01,3.8995742E+04,2.678064E+03,9.12376E+03,3.3225E+02,3.3225E+02,8.2379E+02,2.88E+02,6.8899E+02,2.976E+00,9.98E-01,1.5586E+01,1.036E+00,4.3948E+01,8.7E-01,9.79E-01,9.86E-01
8.206E+00,2.4E+01,5.0994188E+04,3.0875E+03,9.305786E+03,4.38078E+02,4.38078E+02,9.21056E+02,2.88E+02,7.3072E+02,3.588E+00,9.98E-01,1.8501E+01,1.042E+00,6.0227E+01,1.192E+00,9.79E-01,9.86E-01
9.3E+00,2.7E+01,7.2768458E+04,3.560401E+03,9.753904E+03,6.44753E+02,6.44753E+02,1.072871E+03,2.88E+02,7.76969E+02,4.521E+00,9.98E-01,2.27E+01,1.051E+00,8.9115E+01,1.764E+00,9.79E-01,9.86E-01
1.138E+00,3E+00,3.950413E+03,1.412788E+03,6.689953E+03,1.1186E+01,1.1186E+01,5.51636E+02,2.88E+02,5.62613E+02,1.242E+00,9.98E-01,6.692E+00,1.019E+00,0E+00,1.86E-01,9.79E-01,9.87E-01
2.088E+00,6E+00,4.566656E+03,1.393433E+03,6.80501E+03,3.1328E+01,3.1328E+01,5.40576E+02,2.88E+02,5.65127E+02,1.264E+00,9.98E-01,6.809E+00,1.02E+00,0E+00,1.74E-01,9.79E-01,9.87E-01
3.144E+00,9E+00,8.376893E+03,1.386745E+03,7.07664E+03,6.0333E+01,6.0333E+01,5.82997E+02,2.88E+02,5.7949E+02,1.391E+00,9.98E-01,7.499E+00,1.02E+00,1.2191E+01,2.41E-01,9.79E-01,9.87E-01
4.161E+00,1.2E+01,1.472053E+04,1.547456E+03,7.750341E+03,1.13747E+02,1.13747E+02,6.37461E+02,2.88E+02,6.05565E+02,1.661E+00,9.98E-01,8.926E+00,1.023E+00,1.7066E+01,3.38E-01,9.79E-01,9.87E-01
5.14E+00,1.5E+01,2.1629261E+04,1.924325E+03,8.477829E+03,1.75254E+02,1.75254E+02,7.04364E+02,2.88E+02,6.36243E+02,2.084E+00,9.98E-01,1.1104E+01,1.026E+00,2.5004E+01,4.95E-01,9.79E-01,9.87E-01
6.175E+00,1.8E+01,2.976393E+04,2.30687E+03,8.808691E+03,2.45931E+02,2.45931E+02,7.71718E+02,2.88E+02,6.66581E+02,2.508E+00,9.98E-01,1.3241E+01,1.03E+00,3.4119E+01,6.75E-01,9.79E-01,9.87E-01
7.148E+00,2.1E+01,3.8995277E+04,2.678065E+03,9.124264E+03,3.32357E+02,3.32357E+02,8.22775E+02,2.88E+02,6.8882E+02,2.976E+00,9.98E-01,1.5569E+01,1.036E+00,4.3867E+01,8.69E-01,9.79E-01,9.87E-01
8.206E+00,2.4E+01,5.0994117E+04,3.087501E+03,9.306205E+03,4.38104E+02,4.38104E+02,9.20008E+02,2.88E+02,7.30556E+02,3.588E+00,9.98E-01,1.848E+01,1.042E+00,6.0129E+01,1.19E+00,9.79E-01,9.87E-01
9.3E+00,2.7E+01,7.2769746E+04,3.560396E+03,9.754769E+03,6.45075E+02,6.45075E+02,1.072003E+03,2.88E+02,7.7682E+02,4.519E+00,9.98E-01,2.2673E+01,1.051E+00,8.9011E+01,1.762E+00,9.79E-01,9.87E-01
1.138E+00,3E+00,6.769265E+03,1.380253E+03,6.673125E+03,9.267E+00,9.267E+00,6.34003E+02,2.88E+02,5.72621E+02,1.323E+00,9.98E-01,7.155E+00,1.019E+00,1.483E+00,2.89E-01,9.79E-01,9.88E-01
2.088E+00,6E+00,4.847953E+03,1.394324E+03,6.808043E+03,3.1515E+01,3.1515E+01,5.47726E+02,2.88E+02,5.65927E+02,1.274E+00,9.98E-01,6.845E+00,1.02E+00,0E+00,1.83E-01,9.79E-01,9.88E-01
3.144E+00,9E+00,8.37697E+03,1.386745E+03,7.079176E+03,6.0334E+01,6.0334E+01,5.82204E+02,2.88E+02,5.79345E+02,1.391E+00,9.98E-01,7.492E+00,1.02E+00,1.2158E+01,2.41E-01,9.79E-01,9.88E-01
4.161E+00,1.2E+01,1.4720662E+04,1.547457E+03,7.752317E+03,1.13762E+02,1.13762E+02,6.36596E+02,2.88E+02,6.05406E+02,1.661E+00,9.98E-01,8.917E+00,1.023E+00,1.7025E+01,3.37E-01,9.79E-01,9.88E-01
5.14E+00,1.5E+01,2.162945E+04,1.924326E+03,8.478729E+03,1.75237E+02,1.75237E+02,7.0341E+02,2.88E+02,6.36064E+02,2.084E+00,9.98E-01,1.1092E+01,1.026E+00,2.4949E+01,4.94E-01,9.79E-01,9.88E-01
6.175E+00,1.8E+01,2.9765215E+04,2.30692E+03,8.809762E+03,2.46015E+02,2.46015E+02,7.70634E+02,2.88E+02,6.66365E+02,2.507E+00,9.98E-01,1.3228E+01,1.03E+00,3.4048E+01,6.74E-01,9.79E-01,9.88E-01
7.148E+00,2.1E+01,3.8994748E+04,2.678068E+03,9.124768E+03,3.32218E+02,3.32218E+02,8.21763E+02,2.88E+02,6.88651E+02,2.975E+00,9.98E-01,1.5552E+01,1.036E+00,4.3787E+01,8.67E-01,9.79E-01,9.88E-01
8.206E+00,2.4E+01,5.0994057E+04,3.0875E+03,9.306623E+03,4.37973E+02,4.37973E+02,9.18964E+02,2.88E+02,7.30392E+02,3.587E+00,9.98E-01,1.846E+01,1.042E+00,6.0032E+01,1.188E+00,9.79E-01,9.88E-01
9.3E+00,2.7E+01,7.2770261E+04,3.560402E+03,9.75562E+03,6.44762E+02,6.44762E+02,1.071135E+03,2.88E+02,7.76671E+02,4.518E+00,9.98E-01,2.2646E+01,1.051E+00,8.8906E+01,1.76E+00,9.79E-01,9.88E-01
1.138E+00,3E+00,4.927383E+03,1.319772E+03,6.635183E+03,5.845E+00,5.845E+00,6.0194E+02,2.88E+02,5.64828E+02,1.253E+00,9.98E-01,6.789E+00,1.019E+00,3.0728E+01,2.68E-01,9.79E-01,9.89E-01
2.088E+00,6E+00,4.528182E+03,1.393177E+03,6.809853E+03,3.1282E+01,3.1282E+01,5.38043E+02,2.88E+02,5.64606E+02,1.263E+00,9.98E-01,6.786E+00,1.02E+00,0E+00,1.72E-01,9.79E-01,9.89E-01
3.144E+00,9E+00,8.377054E+03,1.386746E+03,7.081713E+03,6.0335E+01,6.0335E+01,5.81412E+02,2.88E+02,5.792E+02,1.39E+00,9.98E-01,7.485E+00,1.02E+00,1.2124E+01,2.4E-01,9.79E-01,9.89E-01
4.161E+00,1.2E+01,1.4720699E+04,1.547457E+03,7.754287E+03,1.13757E+02,1.13757E+02,6.35734E+02,2.88E+02,6.05247E+02,1.661E+00,9.98E-01,8.908E+00,1.023E+00,1.6982E+01,3.36E-01,9.79E-01,9.89E-01
5.14E+00,1.5E+01,2.1629675E+04,1.924328E+03,8.47963E+03,1.75256E+02,1.75256E+02,7.02458E+02,2.88E+02,6.35886E+02,2.084E+00,9.98E-01,1.1081E+01,1.026E+00,2.4893E+01,4.93E-01,9.79E-01,9.89E-01
6.175E+00,1.8E+01,2.976703E+04,2.306983E+03,8.810853E+03,2.45955E+02,2.45955E+02,7.69556E+02,2.88E+02,6.6615E+02,2.507E+00,9.98E-01,1.3215E+01,1.03E+00,3.3977E+01,6.73E-01,9.79E-01,9.89E-01
7.148E+00,2.1E+01,3.899427E+04,2.678069E+03,9.125271E+03,3.32257E+02,3.32257E+02,8.20754E+02,2.88E+02,6.88483E+02,2.975E+00,9.98E-01,1.5535E+01,1.036E+00,4.3707E+01,8.65E-01,9.79E-01,9.89E-01
8.206E+00,2.4E+01,5.0994008E+04,3.087499E+03,9.30704E+03,4.38062E+02,4.38062E+02,9.17922E+02,2.88E+02,7.30229E+02,3.586E+00,9.98E-01,1.8439E+01,1.042E+00,5.9935E+01,1.187E+00,9.79E-01,9.89E-01
9.3E+00,2.7E+01,7.2770271E+04,3.560409E+03,9.75646E+03,6.44814E+02,6.44814E+02,1.070266E+03,2.88E+02,7.76523E+02,4.517E+00,9.98E-01,2.2619E+01,1.051E+00,8.88E+01,1.758E+00,9.79E-01,9.89E-01
1.138E+00,3E+00,1.98231E+03,1.316165E+03,6.631949E+03,5.63E+00,5.63E+00,5.1729E+02,2.88E+02,5.51931E+02,1.157E+00,9.98E-01,6.232E+00,1.019E+00,2.8374E+01,1.68E-01,9.79E-01,9.9E-01
2.088E+00,6E+00,4.901656E+03,1.39433E+03,6.813015E+03,3.151E+01,3.151E+01,5.47833E+02,2.88E+02,5.65946E+02,1.275E+00,9.98E-01,6.846E+00,1.02E+00,0E+00,1.84E-01,9.79E-01,9.9E-01
3.144E+00,9E+00,8.377196E+03,1.386746E+03,7.084255E+03,6.0337E+01,6.0337E+01,5.80622E+02,2.88E+02,5.79055E+02,1.39E+00,9.98E-01,7.478E+00,1.02E+00,1.2091E+01,2.39E-01,9.79E-01,9.9E-01
4.161E+00,1.2E+01,1.4720881E+04,1.547458E+03,7.756272E+03,1.13762E+02,1.13762E+02,6.34874E+02,2.88E+02,6.05088E+02,1.66E+00,9.98E-01,8.899E+00,1.023E+00,1.6941E+01,3.35E-01,9.79E-01,9.9E-01
5.14E+00,1.5E+01,2.1629859E+04,1.924329E+03,8.480529E+03,1.75253E+02,1.75253E+02,7.01508E+02,2.88E+02,6.35708E+02,2.083E+00,9.98E-01,1.107E+01,1.026E+00,2.4838E+01,4.92E-01,9.79E-01,9.9E-01
6.175E+00,1.8E+01,2.976962E+04,2.307068E+03,8.811974E+03,2.46002E+02,2.46002E+02,7.68484E+02,2.88E+02,6.65937E+02,2.507E+00,9.98E-01,1.3202E+01,1.03E+00,3.3907E+01,6.71E-01,9.79E-01,9.9E-01
7.148E+00,2.1E+01,3.89938E+04,2.678071E+03,9.125774E+03,3.32289E+02,3.32289E+02,8.19747E+02,2.88E+02,6.88314E+02,2.974E+00,9.98E-01,1.5518E+01,1.036E+00,4.3626E+01,8.64E-01,9.79E-01,9.9E-01
8.206E+00,2.4E+01,5.0993952E+04,3.087497E+03,9.307457E+03,4.38044E+02,4.38044E+02,9.16884E+02,2.88E+02,7.30067E+02,3.585E+00,9.98E-01,1.8419E+01,1.042E+00,5.9838E+01,1.185E+00,9.79E-01,9.9E-01
9.3E+00,2.7E+01,7.2771952E+04,3.5604E+03,9.757315E+03,6.4507E+02,6.4507E+02,1.069407E+03,2.88E+02,7.76376E+02,4.516E+00,9.98E-01,2.2593E+01,1.051E+00,8.8697E+01,1.756E+00,9.79E-01,9.9E-01
1.138E+00,3E+00,5.77472E+02,1.334468E+03,6.64427E+03,6.613E+00,6.613E+00,4.61491E+02,2.88E+02,5.44414E+02,1.106E+00,9.98E-01,5.931E+00,1.019E+00,1.544E+01,9.5E-02,9.79E-01,9.91E-01
